0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,target
-0.3995513528346565,-0.040648234585751196,-0.02692564765457487,-0.7151051294793238,0.3644560546532267,-0.10125287736627524,0.521638412689464,0.29784322678900793,1.1252715291404198,0.02118590772111279,-0.5673819182074367,-0.6585410790281674,-0.35204301964415774,-1.4143728841501133,-1.2404160926286636,-0.6514132315791815,-0.40291276606643406,-0.5842021023020025,0.011611653619322147,-0.3180918398395238,-0.11959711740742739,-0.4590286846310891,-0.8581647308098094,-0.49322534255857825,-0.01769506188461297,-0.24662866232259417,0.033644819951630454,0.4816872540131045,0.15448626057070128,-0.8865205957506221,-1.7508900609280227,-0.8397765898290174,0.460548423032484,1.5235788728174853,1.7838050249577047,1.7680394552599312,1.2760076071846265,1.271024471557445,0.8484608824046865,-0.2065107585939461,-1.3957406482433534,0.030339021968097037,0.2593283504594867,1.5907705719535987,0.4420615219956828,-0.16488535795660075,-0.20004834725164278,0.688588043468515,-0.3799782450527271,0.8785103094345207,0.5952830423200631,-1.1154318364143883,-0.5976044574485673,0.6808973600395356,-0.29564576921805574,1.4816347027093923,1.7637844650959529,0.06987026742875299,0.17167808256887734,-0.6589468879737495,1.0
0.7035382222962896,0.42163039299090804,1.0556183232550151,0.32333026827674666,0.7776757065358886,2.6072167467293825,1.5226250801174313,2.5109815121151526,1.3183245596004898,0.5887057861031557,1.932141796763401,2.898194547479943,2.976719272559423,2.9445146539745575,2.079703186643432,2.4383355854708735,2.220237688053852,1.667619394127506,1.156278604231414,0.8348706673926792,-0.3416053767382508,-0.8582181274636725,-1.006818455628504,-1.17906213371493,-1.434181519128,-1.6051360927468494,-1.5304253686149478,-1.7637023404480157,-0.8335325506394081,-1.7170608501934101,-0.5887062193816085,-0.6785345666820596,-1.062149733222127,-0.7331779543705881,-1.0133945523521428,0.1265816499837946,0.08228328480222043,-1.1011786052752879,-0.7140118809267418,-0.6407773283522545,-0.7138397034057649,-1.3069771894458422,-0.7676525538938124,-0.38561286409134005,-0.8933561656176912,-1.0502612601984567,-0.8006700376978675,-0.276618098330414,-0.3074890976968238,-1.050756168578568,-0.2979023813889185,-0.5223490553340677,-0.2568572899347754,-0.8431509432656317,0.015503044016034268,1.9010461252172057,1.0707322902778589,-0.4724064350033612,-0.4445542356075106,-0.4198523346400558,1.0
-0.12922900635987913,0.6010674918529009,1.7234044836233406,1.1721758008823309,0.4005451072193981,2.09333678674129,1.9687698670585836,2.852369864638866,3.2327671116628496,3.0661053077656346,3.0009922218718126,3.261740160813166,1.998926460814086,1.4348719761313238,1.5990568771074223,1.3555662677680722,0.9881173080822798,1.1605283575698482,1.5079159397045787,1.1405717492506713,0.7322769564872026,0.19362059089303646,-0.8721886671134599,-1.2905734946242147,-0.5824888529842589,-1.9376851900233314,-0.7963365950090845,0.673134926945701,-0.1605281830372517,1.2282010909306595,1.624174259242035,0.30772130667746683,-1.1213684692957842,-0.5736530768436556,0.11848291455542379,-0.3057005327236088,1.0353407504494967,1.581199437357598,1.0659885117179886,0.9015983825852006,1.02781966858921,-0.11640336107021615,-0.24262299043229418,0.06110393994621471,0.09167965346346102,-1.070468487045904,0.1423406010449576,-0.2734060978585375,-1.085353409708248,-0.7206535392607392,-1.0658748952321553,1.0175851832604488,0.8363732058386403,-0.19783319321749784,1.23181204120384,2.8272463499219604,4.1201618594774745,1.3093598729878717,0.25276128232892847,0.25758223313874296,1.0
-0.835555137471394,-0.648909586660303,0.48173959168848557,-0.7194139900509255,-0.9870789639498898,-1.1493644789261477,-0.19381559109616597,-0.08474716828067129,-1.0008519773737714,-0.6104689372060755,-1.117292242927524,-0.36512828086552657,-1.8126876998804655,-0.429478831911653,-0.7187806561880594,-0.7125963764712617,-1.3179740911486846,-0.8594034358230896,-0.38393178009524326,-0.6325708553838255,-1.3023451469772427,-1.0000302749665138,-0.36612490849887425,-0.7883531548899182,-1.4792013140707256,-0.7034082991153219,-0.7204385895112022,-1.8680899237026547,-1.8069480432716656,-1.0218409871251168,0.5692617194747943,1.3865855723400569,0.9454624995700537,-0.23206176300881076,0.010556115762801958,-0.31746589502732214,0.7395210723792327,2.5498490270642975,3.3228376658434997,3.3972284888965145,1.891326535161895,1.3207214347584466,0.5369882157516359,0.7981114617590152,1.535517390962277,1.5325216972289695,1.649082538498347,1.0627860984421427,0.45085890541108775,0.6584418898893015,0.6704107882395103,-0.13736549568543854,-1.0093406181943991,0.5573258759877652,-0.11178510685245703,-0.1610600354462098,-0.4886351030628535,-0.5498745353508061,-0.6391539150316331,1.0346395314732475,1.0
2.050789916823809,0.8565372597242128,0.11132695585917997,-0.3122266660345413,-0.29236470205109166,-0.6727959351748141,-0.01373533163991907,1.3172994794977533,1.5105308662427523,1.7722196454885726,1.3535273616870451,1.0375280225461225,1.0830012669755444,0.7126569687658684,0.6470356081685831,0.6640243836005446,1.196068510749497,0.6400222142249505,-1.1719102511886998,-0.37953737564368956,-0.7552950228468251,-0.7641990241468717,-0.2964059108750122,-0.5565269045785105,-1.4706066259452963,-1.9917719555270028,-0.01083304348530076,1.293121099555237,0.3510052048612252,-0.4928199939999949,0.02728400699224637,0.5023399585224835,-0.6267464032379425,-1.3227264147962083,-0.7638863615950067,0.1262021221675458,0.4035902515197808,-0.08452014377554527,-0.21651813610835602,-0.38268608534344073,-0.5351629094405892,-0.20135947756608158,-0.4459998268281021,-0.9774750270165177,-0.8464182171916765,-0.807026122219925,-1.000108718018783,-1.3317602533418889,-0.8065489968009275,-1.1607903783511777,-0.03912903433304538,-1.07381199212805,-0.7537802425590552,-0.060531544271086264,0.24179309000446317,-1.1746376398400922,-0.10745640691290165,-0.4879000550728502,0.44736096175305096,0.5763749709170013,1.0
-0.02458809804706214,0.20873891976481498,-0.42081514068432924,-0.7862013289107559,-0.6640819434826565,-0.0944689835050461,-0.02671408907820706,0.5709539088079789,0.27516081606186626,0.7132469420687289,0.47427513919503694,1.2507890319423836,2.56711297469374,3.188909774610462,3.317184446524978,2.672727351817998,2.0331956556731012,1.725495997695311,0.8493244660835687,-0.19405582035906516,-1.561678787911847,-0.8844651271396127,-0.23229648777261014,-1.6158848332167142,-1.9281714509086323,-0.5141046198524706,-0.6661674350422859,-1.348265116402226,-1.2557770763761609,-0.3370653153374051,0.250726849562839,0.18220637903828993,-0.4238494222642647,-0.7951672410182821,-0.9743242775204052,-0.3766722343621377,0.07058420148870707,0.3583852322759631,0.4008172193039323,0.10319873301663075,-0.1086819061401042,-0.0789751419146948,-1.2566223945901165,-0.6789117758331689,-0.5158692846141086,-0.3871648532785207,-0.6934573367161039,-0.6749061568431168,-0.7117554964124385,-0.9040438888817552,-0.47320045520096177,-0.9281425371258659,-1.321692188415375,-0.9804525922120432,-1.1300903138003877,0.11854757955899907,-0.36735097246968695,-0.8132660765321187,-0.46077087555952073,-0.06121050463951531,1.0
0.11057307519032646,1.7385162202323128,2.3025002945677477,1.8723656437676484,1.6636619470353948,1.126631911516165,-0.789216088577631,0.062402983669205464,0.25653289207010527,1.0667350134919724,-0.4336811936532394,-1.319793336350802,-1.5787285471064898,0.4792322026722234,1.0818131328351674,0.7131432464012292,0.3764290355200279,-0.10010839166532683,-1.175018647524374,-0.5333420397994585,0.6346866358356498,1.3680758898254068,1.1700971425924334,-0.4894524017759337,-0.6082729173605469,-0.07295943871314806,-0.5339580061104907,-0.638683123347413,-1.7706483656638616,-1.6621153221520886,0.35893501860645877,0.908500623242517,-0.5859728472528017,-0.9360519833994045,-0.3700889380434336,0.49889843772388465,1.0508002533994962,0.41721963398312417,1.1183562743304507,1.694948420877511,1.244575123563358,-0.24116409158862004,-0.36666843674463084,-0.2946149966022085,-0.4418263237167335,-0.7553854313875596,-0.11589214110466692,0.2132119736307729,-0.034260773047649656,-0.3318659980641851,0.286424531317892,0.6950313900413272,2.0005926948440957,0.2964527429895835,-0.32393202496660933,0.9748459005124513,0.23906968049614555,0.9839938515286029,-0.7040204748396739,0.7556958859172715,1.0
0.9913007201565365,0.4976630620002271,1.0530097835660763,-0.47380893746961444,0.7325643908281744,-0.20979517914593823,-0.3090020633609725,-0.8652315742228169,-0.26674242733482123,0.5633501016550748,0.3337760727143552,0.4177829415489347,-0.05408288282866955,0.5090959455928203,1.1828220527072018,0.2547005269281766,-0.5865332978548541,-1.2741218799314689,0.6325138216702801,1.4394031438758996,0.6770664961982764,-0.3489479844976681,0.1359320111718112,1.0260121459197948,0.351467256645735,0.516079241850277,0.7550839259745132,-0.35890749535319877,-1.4410306034780564,-2.137098977782026,-1.7457372909735647,-1.770561446479095,-1.5446368123796286,-0.011414581864221972,-0.10046535826401679,-1.0620994705075026,-0.7199395709815457,0.2510712835621014,0.5186446851819713,-0.31760220667165284,-1.0202264681394924,-0.34869595932114916,-0.42292160425836495,-0.5292541259956717,0.11481807874389079,0.5640716401698301,-0.1147393163629275,-1.0603462134683133,-0.6532065697019012,-0.19248933235221294,-0.9072718760688782,-0.5535639385488215,0.18327446810387252,-0.8843414379495551,0.39736749662150816,0.2583513870616036,0.11778554990297915,-0.5033936751423391,-0.5094207954155515,-0.24053141963978553,1.0
-0.2992704823682068,-0.02848300754426024,0.11915257492599632,-0.13771781288466217,-0.1895109022375034,-0.7711623961626338,-0.7535245056223387,-1.4714902002563084,-0.9280337290423414,-0.44416547744366364,-0.9095651285071614,-0.6070149291069232,0.7821966419804334,0.3853747249217762,-0.7265881089317916,-1.1413092579333737,-1.4487514471222178,-0.2787209563182888,0.9142122395907712,1.6390057229167612,1.4430144311925353,1.037050296897504,0.09706567341598028,-1.0231139146989383,-1.3834319321016553,0.15521910325546734,1.056635679001046,0.17444120937293203,-0.6528686379476949,-1.9141381987052581,-0.9545528861481339,-0.13839729380784782,-0.486465954670017,-0.3152921338924277,-0.2002686345668712,-0.6309558712488457,-0.49097179755992915,-0.3156216736812737,-0.7945776695612982,-0.1795794984538958,-0.19596991368374722,-0.619604974161112,-0.24839254607472844,-0.7834465161719233,-0.6527165427012217,-0.2509531760105429,0.27030414737803043,0.4011140012355561,0.7185111418021157,1.7221059176911948,-0.832144130149431,0.11235357003259129,0.29685685727513655,0.4886750515145596,-0.49364955945793115,-0.5804714579540232,-0.22874053750606818,0.20931284805415376,-0.3310377559434391,-0.8581923490851608,1.0
-0.5565127153038819,-0.6428269731395575,-0.23821736245861522,-1.0102620786340575,-1.019559111259444,-0.6354845189380547,-0.26195406764717827,-0.7663466721124997,-0.6926445076919053,-1.3659191826738935,-1.1777219489407205,-1.0349682298417018,-1.043253647292498,-1.265054169547129,-1.4658562906039294,-1.1426018595860232,-0.507078450766283,-0.4941292424448221,-0.7033195035857864,-0.49517711072854803,-0.008787390771202226,0.5520684222883396,1.0951692543415013,1.2544846710910733,1.0038450124521374,0.23085606438950795,0.5171885646558815,0.831195478108596,0.3706153755229125,0.4934749391053827,0.36736682398648124,0.25601103686357385,-0.5199585185149543,-1.6153331874339243,-1.4242126896917997,-1.0400868571650712,-0.8540612046828941,-0.9533865881868994,-1.29005726966382,-1.4924784302813403,-1.3312998373050933,-0.809122464805735,-0.6262984406541728,-0.5691126960528945,-1.0579695340413198,-0.6872795927535708,-0.41216809973169144,-0.6443921523602888,-1.1912990866130297,-0.04577705265539996,-0.3563350726595996,-0.4599192889045603,1.645647728683896,0.9555006579323583,-0.125928234726734,-0.24843741513533765,-0.800508581730996,-0.6893171159762069,-0.3796876757994697,-0.49955051908462034,1.0
