"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.00256837710422111,0.000542044906992839,-0.00012717892952332,0.000173122523299792,-0.00014125206523167,0.000258500598878532,0.000130685979423098,8.74116783275072e-05,3.78588177892219e-05,-6.03297973776625e-05,0.00016800321547927,0.000221300182868925,-1.34034219373692e-05,-3.5142129570623e-05,9.59849390956822e-05,0.000393271792168479,-0.000134756647752402,0.000349281401177909,-0.000171551309272318,-0.000106301434828923,7.64987526535425e-05,0.000172305237357867,8.22386038513499e-05,7.24415922021945e-05,0.000130862698687558
"2",0.00054204490699284,0.00262219362174507,8.04245087490371e-05,-0.000268000459344674,-5.33053465824346e-05,-0.000415565139219663,-6.98288615645034e-05,1.83633610823364e-05,0.000164276461041657,-4.67406136340957e-05,-1.79488749375417e-05,0.00010356739314921,-9.41032989830372e-05,3.22817066748101e-05,-5.24529292352345e-05,0.000184166988264332,0.000107716943821659,8.27342680870413e-05,-0.000281943032133907,-0.000134634540061366,-6.94273500149553e-05,-0.000231916347890272,0.000101660415444001,9.75325242824207e-06,-3.54931804637957e-05
"3",-0.00012717892952332,8.04245087490373e-05,0.00365571714058906,2.0945036615248e-05,-0.00212475120952973,-0.000115590706155283,-0.000200680182510353,-0.000106200474498028,-6.60621669039162e-06,-0.000336872693580724,0.000213566138833391,3.99757744335575e-05,3.55086341122957e-05,8.84297268213573e-05,0.000116858515230093,0.000310330828317459,0.000337371866159809,0.000153096995117201,0.000213494787019069,0.000225849312618259,0.000303510800976917,0.000134384283588596,-3.37077414391185e-05,-6.16106338204073e-05,-0.000359933158662803
"4",0.000173122523299791,-0.000268000459344674,2.09450366152478e-05,0.00294040948313931,0.000132577734298397,0.000109393087511006,-0.000155610102119869,-2.87605083247667e-05,-0.000116080947202934,0.000135572705609324,-6.88947434236341e-05,-0.000283964806217871,-0.00112813820080113,8.22098475765337e-05,-1.90972686134701e-06,-6.536257839969e-05,-0.000181831016837976,-0.00010158592854463,-3.13710021569217e-05,-9.15471663156566e-05,0.0001647682300304,5.38484045354019e-05,6.60152761958615e-05,7.67401492566607e-05,0.000127045025179244
"5",-0.00014125206523167,-5.33053465824347e-05,-0.00212475120952973,0.000132577734298397,0.00384906565398729,-0.000201969415760606,0.000190507244192111,0.000153942094339781,0.000110353729266493,-0.000278160809758394,-2.71016232949434e-05,-8.04257350943981e-05,-0.000194891811051971,-2.35382460386866e-05,-0.000535073101441205,-0.000283867190958905,-0.000237120843353166,-0.000701187745822627,-2.03970436795807e-05,-0.000300564163623724,1.19095169227691e-05,5.79823918776773e-05,0.000228512754251394,0.000602844725933704,0.000832348290415373
"6",0.000258500598878534,-0.000415565139219663,-0.000115590706155282,0.000109393087511007,-0.000201969415760606,0.0027718921629618,-0.000153377902747452,-5.43245348286071e-05,-0.00017455720736369,2.38893009674228e-05,-6.75932523198586e-05,9.84881144555261e-05,0.000171142182740287,-5.40805910510342e-05,-0.000110240243307455,6.79842413689348e-06,-0.000156700235600243,-7.83341802617414e-05,-0.000271217804294131,-5.69275623776623e-05,-0.000107204424689951,-8.63352256855512e-05,-0.000266111619358848,-0.0001141331988079,-0.000242813152317675
"7",0.000130685979423098,-6.98288615645032e-05,-0.000200680182510353,-0.00015561010211987,0.00019050724419211,-0.000153377902747452,0.00279191323989761,-0.000162078281411581,-0.000509438905095866,-0.000181775146244463,-0.000523826886987656,8.92916139443636e-05,-0.000130385884789107,-0.000215437987383618,-3.48343025875531e-05,1.15724076359101e-05,-1.19505675372641e-05,-5.31781250112232e-05,0.000110498950986615,0.00018427778089944,-7.04180050069967e-06,-0.000158725597588752,0.000594070383658775,-0.000188720766225123,-0.000408928379299044
"8",8.74116783275073e-05,1.83633610823363e-05,-0.000106200474498029,-2.8760508324767e-05,0.000153942094339781,-5.43245348286067e-05,-0.000162078281411581,0.0022420647010771,0.000104981453343202,4.4183542562347e-05,0.00013460260172398,6.77363748653677e-05,-0.000103937217163704,-0.000233549721192522,-0.000158967865882757,-4.03246896072947e-05,-6.55966326913757e-05,-7.90375727923988e-05,0.000149755144305063,1.61029767762303e-05,0.000369555300179343,0.000210420312568097,1.41548392253612e-05,-0.000129289309208097,-5.67990424548329e-05
"9",3.7858817789222e-05,0.000164276461041656,-6.60621669039169e-06,-0.000116080947202934,0.000110353729266493,-0.00017455720736369,-0.000509438905095864,0.000104981453343202,0.00280171760341476,-0.000212303876414588,-0.000485837144369287,-9.70106546248801e-05,-0.000170641708959553,2.71350200985985e-05,-0.000198650493233654,0.000108411666422137,-4.79595275703436e-05,-0.000168615841329591,1.58624172875927e-05,-4.16544858384192e-05,-7.20896852673949e-05,0.000750855383578539,-2.29679137780643e-05,-0.000369600202977816,-0.000215355269840699
"10",-6.03297973776617e-05,-4.67406136340956e-05,-0.000336872693580724,0.000135572705609324,-0.000278160809758394,2.38893009674231e-05,-0.000181775146244463,4.41835425623474e-05,-0.000212303876414587,0.00367514172688551,0.000188955201099461,0.000219416161177273,1.20599138397055e-06,1.24155987732166e-05,-9.23003995329544e-05,9.9727315198717e-05,2.15893091763103e-05,-7.22432585934921e-06,-0.000536167521795869,-0.000393217334840668,0.00194479572688055,0.00226791907303655,7.08214532524344e-05,0.000815860430488824,0.000387585005523713
