0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,target
1.0,-0.14577619867591915,-0.29062741674772896,-0.15483829457743584,-0.2584522563988474,-0.2957278147488657,-0.16396571731450077,-0.34892382868813127,-0.9340958489037279,-0.5470898757813514,0.8745197086211287,-0.6786121731997867,-0.36392332536634453,1.4381186303736209,0.2932826821039806,-0.17946316788139113,-0.44556934257141206,1.4574954505891464,-1.0080305065146897,0.6574810763356266,1.0996368677698913,-0.5764163469393868,-0.6223906617315071,-0.921556880564308,-0.7774553146232493,-1.2649139830750469,-0.986736859535951,-1.2215732812669073,-0.8391777328798372,-0.9363773834835297,-0.054152966668124525,-1.4897064111230032,-1.962448637701292,-1.0334755507533913,1.249047507144241,0.5394794835997517,0.26623480379598047,1.2876101095382657,0.020073782837124864,-2.3048908048201833,0.5418985338407131,-0.1704444636483498,-0.06861517038594585,-1.1366371505257016,-0.8647673360975409,1.021629846267072,-0.27241982679378174,-0.8391764057574567,0.1809131009279776,-0.44026600991206677,-1.1496106473511463,-0.20622788223055286,-1.6219761364563539,0.2258324777241163,-1.446425959810032,0.3906427229257463,-1.2050300304728643,0.3859039387993202,-0.8825274300698459,-2.384489586044824,-0.9314275445549041,-2.3156293217136548,1.232390356650008,-1.2866046372753044,0.4288912688265227,-0.13566387409788752,-0.8725890865586001,0.24012134302195026,-1.296938789024473,0.7547178628055287,-1.0787079712315961,-1.0160573514310143,-0.6088972048127446,0.5799031182977263,0.6599184092683194,0.556386137567366,1.1662758172505272,1.5126907243193588,-0.895498052375381,0.8225531078775877,-1.0991891208512576,-1.0108627567356707,-0.787632449405102,-1.2128909164539983,-0.7547397916708618,0.6779485097754887,1.4578997904801276,-0.9970799489668858,0.08501185369438725,-2.0009632115805864,-1.414532432950886,-1.2280665310320291,-1.074584135690534,0.5915717059903683,-1.5755098571423343,1.0
1.0,-0.14577619867591915,-0.3623426320779099,-0.15483829457743584,-0.2584522563988474,-0.2957278147488657,-0.16396571731450077,-0.34892382868813127,-2.0098906657522906,-0.5941074698241878,-0.944975454081059,0.022339465325797402,-0.36392332536634453,0.37403590050831176,-0.4607055305705246,-0.17946316788139113,0.5422131254578262,-1.090779423535495,-1.0080305065146897,1.3399452148860451,-0.42311858041735356,-0.436491986058072,-0.6223906617315071,0.6492698876268969,-0.2987118091113907,-2.3480397665334687,-0.40224241714608155,0.13845628612217464,-2.124782391431619,-0.9363773834835297,-1.2633977164235615,-1.4897064111230032,0.019665519532141858,-1.0334755507533913,-0.14710122495463557,0.5394794835997517,0.296860170303203,0.8087801000537231,0.020073782837124864,-2.3652441925272645,0.5418985338407131,1.3829813014879218,-0.06861517038594585,-2.0932726654773353,-0.876232054568531,-2.4605506284017924,-0.27241982679378174,-0.8492604199233799,0.1809131009279776,1.0833611634634384,-1.1206037738743826,-1.3103272598984208,-1.2177700140069327,0.7044638694923708,-1.446425959810032,-0.09119952791278053,-1.0724683723944997,-1.1309154464334774,-0.8031809271828323,-1.9458992202206105,-0.9314275445549041,-1.5097086115101854,1.169372222054808,-1.2866046372753044,-0.6928243573351519,0.8245419466437046,-0.8623215562097535,0.08780556573190719,-1.321426804239691,1.0820115220201343,-1.0680494210944633,-1.0160573514310143,-0.5928815630217921,0.6835618895460841,0.7210314759632065,0.5391293576441193,0.2941105040866928,0.6120412104445501,-0.895498052375381,1.2048793125580595,-1.0991891208512576,-0.990544765341102,-0.787632449405102,-1.2128909164539983,-0.7547397916708618,1.119989163039486,-0.18956656967856486,-0.9970799489668858,-0.5342831581382604,-0.3177034857226006,-1.706864685446333,-1.2280665310320291,-1.074584135690534,0.5759928328478281,-2.479295675369383,1.0
1.0,-0.14577619867591915,-0.29062741674772896,-0.15483829457743584,-0.2584522563988474,-0.2957278147488657,-0.16396571731450077,-0.34892382868813127,-1.7681390215166586,-0.5941074698241878,-0.944975454081059,0.007425600676316886,-0.36392332536634453,1.4381186303736209,-0.4770965786721443,-0.17946316788139113,0.5422131254578262,1.4686720947739036,-1.0080305065146897,0.6489502746037463,-0.4070895756995931,-0.5764163469393868,-0.6223906617315071,-0.9112900389421432,-0.2987118091113907,-2.2291601073733984,-0.4152311825325231,-1.2215732812669073,-2.124782391431619,-0.9363773834835297,-1.2633977164235615,-1.4897064111230032,-1.9479806511521427,-1.0334755507533913,-0.14710122495463557,0.5394794835997517,0.296860170303203,1.2990108240498024,0.020073782837124864,-2.172113351864604,0.5418985338407131,-0.1540060957633099,-0.05014185528203736,-2.0032363817171817,-0.8647673360975409,1.021629846267072,-0.2269528430792515,-0.8391764057574567,0.1809131009279776,-0.44026600991206677,-1.1206037738743826,-0.20622788223055286,-1.204296476591952,0.2258324777241163,-1.446425959810032,0.3906427229257463,-1.2050300304728643,0.3859039387993202,-0.8031809271828323,-2.2337241477927505,-0.9314275445549041,-2.3156293217136548,1.241392947306465,-1.2866046372753044,-0.6928243573351519,0.8158914437541407,-0.8623215562097535,0.08780556573190719,-1.296938789024473,0.764945789655985,-1.0680494210944633,-1.0160573514310143,-0.6088972048127446,0.6929854142050257,0.7312169870790209,0.5391293576441193,0.2941105040866928,1.5012900975614498,-0.895498052375381,0.8225531078775877,-1.0991891208512576,-1.0108627567356707,-0.787632449405102,-1.2128909164539983,-0.7547397916708618,0.6641347393609888,1.4578997904801276,-0.9970799489668858,0.06990709730822511,-2.014990375962736,-1.668734391642579,-1.2280665310320291,-1.074584135690534,0.5759928328478281,-2.350183415622662,1.0
1.0,-0.14577619867591915,-0.29062741674772896,-0.15483829457743584,-0.2584522563988474,-0.2957278147488657,-0.16396571731450077,-0.34892382868813127,-1.997803083540509,-0.5627624071289635,0.8599637473195112,-0.6786121731997867,-0.36392332536634453,0.38945738934693946,0.3096737302056003,-0.17946316788139113,-0.46124842936552696,-1.090779423535495,-1.0080305065146897,1.3399452148860451,1.0996368677698913,-0.436491986058072,-0.6223906617315071,0.6595367292490616,-0.7774553146232493,-1.3573759401995464,-0.986736859535951,0.1282304999012041,-1.0888097054141637,-0.9363773834835297,-0.03884607110160001,-1.4897064111230032,0.03413350608129101,-1.0334755507533913,1.262344161735659,0.5394794835997517,0.26623480379598047,0.8087801000537231,0.020073782837124864,-2.160042674323188,0.5418985338407131,1.3829813014879218,-0.06861517038594585,-2.0482545235972585,-0.876232054568531,-2.4605506284017924,-0.27241982679378174,-0.8492604199233799,0.1809131009279776,1.0833611634634384,-1.1206037738743826,-1.2935984814489077,-1.608502599041373,0.7044638694923708,-1.446425959810032,-0.1062570982514845,-1.0724683723944997,-1.1309154464334774,-0.8825274300698459,-2.384489586044824,-0.9314275445549041,-1.78268175528878,1.1783748127112652,-1.2866046372753044,0.4288912688265227,-0.12701337120832362,-0.8623215562097535,0.24012134302195026,-1.321426804239691,1.0820115220201343,-1.0680494210944633,-1.0160573514310143,-0.5928815630217921,0.5704795936387848,0.6599184092683194,0.556386137567366,1.1662758172505272,0.6006405836866411,-0.895498052375381,1.2131907517902436,-1.0991891208512576,-1.0108627567356707,-0.787632449405102,-1.225833059883174,-0.7547397916708618,1.119989163039486,-0.2035281490019436,-0.9970799489668858,-0.5342831581382604,-0.3177034857226006,-1.414532432950886,-1.2280665310320291,-1.074584135690534,0.5759928328478281,-1.7867844640006054,1.0
1.0,-0.14577619867591915,-0.29062741674772896,-0.11451935135048877,-0.2584522563988474,-0.2957278147488657,-0.16396571731450077,-0.34892382868813127,-0.9340958489037279,-0.5314173444337392,0.8599637473195112,-0.6786121731997867,-0.36392332536634453,1.4381186303736209,0.3096737302056003,0.25797009867368986,-0.46124842936552696,1.4686720947739036,-1.0080305065146897,0.6404194728718662,1.0996368677698913,-0.5764163469393868,-0.6223906617315071,-0.921556880564308,-0.7774553146232493,-1.2517051320572614,-0.9997256249223926,-1.2317990674878778,-0.8266961342531209,-0.9363773834835297,-0.03884607110160001,-1.4481989136091273,-1.9335126646029936,-0.9307881291029478,1.262344161735659,0.6008836524647642,0.26623480379598047,1.2990108240498024,0.09590807355515214,-2.292820127278767,0.47006792896514094,-0.1540060957633099,-0.14250843080157982,-1.1366371505257016,1.0383759300868198,1.021629846267072,0.18225001035152044,-0.6879161932686089,0.1809131009279776,-0.44026600991206677,-1.0045762799673281,-0.20622788223055286,-1.5950290616263925,0.21495449154756505,1.1634895228921929,0.37558515258704234,-1.2050300304728643,0.3859039387993202,-0.8825274300698459,-2.3707836371128175,-0.7230100865298322,-2.3156293217136548,1.241392947306465,0.5457087602663646,0.4128667598813559,-0.13566387409788752,-0.6056332974885872,0.24012134302195026,-0.31741818041574765,0.764945789655985,0.722587001943862,-0.6635278930259054,-0.30460001078464805,0.5704795936387848,0.6599184092683194,0.694440376953339,1.1662758172505272,1.5012900975614498,1.0300933439189073,0.8225531078775877,-1.0488897532752917,1.305388262245177,-0.8930339242200664,1.207289904801876,-0.5978033098318312,0.6641347393609888,1.4718613698035063,-0.46024279840655496,0.06990709730822511,-2.014990375962736,-1.414532432950886,-1.2280665310320291,1.212689019641487,0.5759928328478281,-1.5755098571423343,1.0
1.0,-0.14577619867591915,-0.3623426320779099,-0.11451935135048877,-0.2584522563988474,-0.2957278147488657,-0.16396571731450077,-0.2652524219095162,-2.0098906657522906,-0.5784349384765757,-0.944975454081059,0.022339465325797402,-0.36392332536634453,0.37403590050831176,-0.4443144824689049,0.195479632022964,0.5422131254578262,-1.0684261351659807,-1.0080305065146897,1.331414413154165,-0.42311858041735356,-0.436491986058072,-0.6223906617315071,0.6492698876268969,-0.3113103224143344,-2.3480397665334687,-0.3762648863731985,0.14868207234314518,-2.1123007928049025,-0.9363773834835297,-1.248090820857037,-1.4481989136091273,0.019665519532141858,-0.8589069339476374,-0.1338045703632177,0.6008836524647642,0.296860170303203,0.8201808145652598,0.0579909281961385,-2.377314870068681,0.47006792896514094,1.3912004854304416,-0.14250843080157982,-2.082018130007316,1.0269112116158299,-2.4472598632313005,0.13678302663699024,-0.7181682357663784,0.1809131009279776,1.0833611634634384,-0.9755694064905646,-1.3103272598984208,-1.2177700140069327,0.7044638694923708,1.1634895228921929,-0.09119952791278053,-1.0724683723944997,-1.1481520303565775,-0.8031809271828323,-1.9458992202206105,-0.8480605613448753,-1.5227073326424996,1.1783748127112652,0.5457087602663646,-0.7088488662803187,0.8245419466437046,-0.5953657671397405,0.1030371434609115,-0.3419061956309658,1.0820115220201343,0.733245552080995,-0.6544886761437232,-0.30460001078464805,0.6835618895460841,0.7210314759632065,0.694440376953339,0.3081776865570772,0.6006405836866411,1.0300933439189073,1.2131907517902436,-1.0614645951692832,1.285070270850608,-0.9141142191830594,1.2202320482310518,-0.6120702627262885,1.133802933453986,-0.17560499035518612,-0.7056540672341347,-0.5191784017520983,-0.3177034857226006,-1.6814444895771636,-1.2280665310320291,1.1915105644995239,0.5915717059903683,-2.4675581972105904,1.0
1.0,-0.14577619867591915,-0.3623426320779099,-0.11451935135048877,-0.2584522563988474,-0.2957278147488657,-0.16396571731450077,-0.34892382868813127,-1.7802266037284402,-0.5784349384765757,-0.944975454081059,0.022339465325797402,-0.36392332536634453,1.4381186303736209,-0.4443144824689049,0.25797009867368986,0.5265340386637113,1.4798487389586608,-1.0080305065146897,0.6318886711399859,-0.42311858041735356,-0.5764163469393868,-0.6223906617315071,-0.921556880564308,-0.3113103224143344,-2.2291601073733984,-0.38925365175964,-1.2215732812669073,-2.1123007928049025,-0.9363773834835297,-1.248090820857037,-1.4620347461137526,-1.9335126646029936,-0.8999819026078149,-0.1338045703632177,0.6008836524647642,0.296860170303203,1.2990108240498024,0.11486664623465896,-2.160042674323188,0.43415262652735487,-0.13756772787826999,-0.08708848548985434,-1.9919818462471623,0.9925170562028593,1.034920611437564,0.13678302663699024,-0.7887563349278408,0.1809131009279776,-0.4553514274702401,-1.0045762799673281,-0.1894991037810397,-1.204296476591952,0.23671046390066755,1.1634895228921929,0.4057002932644503,-1.2050300304728643,0.4031405227224202,-0.7918457124846875,-2.2337241477927505,-0.8619550585465467,-2.302630600581341,1.2503955379629224,0.6103786448854823,-0.7088488662803187,0.8245419466437046,-0.4824229333024273,0.1030371434609115,-0.36639421084618395,0.764945789655985,0.7865383027666594,-0.5640965073219003,-0.3526469361575054,0.6835618895460841,0.7210314759632065,0.694440376953339,0.2941105040866928,1.5126907243193588,1.0683501266267408,0.8225531078775877,-1.0488897532752917,1.285070270850608,-0.8719536292570735,1.2331741916602275,-0.6120702627262885,0.6503209689464888,1.4718613698035063,-0.690315862932411,0.05480234092206298,-2.0290175403448862,-1.6560242937079943,-1.2280665310320291,1.2338674747834502,0.5759928328478281,-2.338445937463869,1.0
1.0,-0.14577619867591915,-0.3623426320779099,-0.11451935135048877,-0.2584522563988474,-0.2957278147488657,-0.16396571731450077,-0.2652524219095162,-1.997803083540509,-0.5470898757813514,0.8599637473195112,-0.6786121731997867,-0.36392332536634453,0.3586144116696841,0.34245582640883965,0.25797009867368986,-0.46124842936552696,-1.0684261351659807,-1.0080305065146897,1.331414413154165,1.0996368677698913,-0.436491986058072,-0.6223906617315071,0.6492698876268969,-0.7774553146232493,-1.3441670891817608,-0.9997256249223926,0.14868207234314518,-1.0638465081607311,-0.9363773834835297,-0.03884607110160001,-1.434363081104502,0.019665519532141858,-0.9410568712679922,1.262344161735659,0.6008836524647642,0.2815474870495917,0.8201808145652598,0.0579909281961385,-2.160042674323188,0.47006792896514094,1.3912004854304416,-0.1609817459054883,-2.0482545235972585,1.0269112116158299,-2.4472598632313005,0.13678302663699024,-0.7181682357663784,0.1809131009279776,1.0833611634634384,-0.9755694064905646,-1.3103272598984208,-1.5815555242114117,0.7044638694923708,1.1634895228921929,-0.09119952791278053,-1.0724683723944997,-1.1481520303565775,-0.8938626447679908,-2.3707836371128175,-0.7230100865298322,-1.795680476421094,1.1783748127112652,0.5672653884727372,0.4128667598813559,-0.12701337120832362,-0.5953657671397405,0.24012134302195026,-0.31741818041574765,1.0820115220201343,0.733245552080995,-0.6635278930259054,-0.2885843689936956,0.5610560689798431,0.6599184092683194,0.694440376953339,1.1662758172505272,0.6120412104445501,1.0300933439189073,1.2131907517902436,-1.0488897532752917,1.305388262245177,-0.9141142191830594,1.207289904801876,-0.5978033098318312,1.133802933453986,-0.17560499035518612,-0.46024279840655496,-0.5191784017520983,-0.3177034857226006,-1.4018223350163013,-1.2280665310320291,1.212689019641487,0.5915717059903683,-1.7750469858418125,1.0
1.0,-0.14577619867591915,-0.43405784740809084,-0.11451935135048877,-0.2266838189434952,-0.26355262850418915,-0.12909186501704661,-0.34892382868813127,-1.9494527546933826,-0.5784349384765757,-0.9886433379859115,0.037253329975277916,-0.36392332536634453,1.3610111861804826,-0.4443144824689049,0.3829510319751416,0.44813860469313677,1.6922049784690476,-0.8932047183267383,0.034732549908369506,-0.42311858041735356,-0.49770889394364726,-0.564163862402852,0.8340730368258621,-0.3113103224143344,-2.3612486175512544,-0.38925365175964,0.22026257588993897,-2.099819194178186,-0.6844296849406938,-1.2940115075566105,-1.1023031009934958,-1.774364812562353,-1.0334755507533913,-0.14710122495463557,0.5394794835997517,0.296860170303203,0.979790817726774,0.4750795271452885,-2.341102837444432,-0.24823811979058005,1.0542139437871234,0.44863765252349197,-2.0595090590672775,0.5797871912472149,0.06469475399165894,0.22771699406605067,-0.7685883065959944,0.07022590807229977,-0.6212910206101466,-1.1206037738743826,0.02797501606263124,-1.2581906262518747,0.030028726546193978,0.9650748955522576,0.13466402716777892,-0.038487439383256265,0.3514307709531203,-0.5991470626162257,-2.220018198860744,-0.9453220417565754,-2.289631879449027,1.5114706670001794,1.0199545808065613,-0.6928243573351519,0.8418429524228324,0.7188781175126312,0.08780556573190719,-0.39088222606140205,1.051327741468765,1.1595875575663104,0.9273742782381754,-0.27256872720274317,0.6647148402282008,0.7414024981948355,0.6771835970300925,0.3222448690274617,1.3416813229507243,1.3106430837763534,0.589832809376431,-0.20637534637786067,1.0818903569049196,-0.4081871400712299,1.3108270522352823,-0.16979472299811096,-0.37189804172650515,0.7737824036345688,-0.6289630457255161,-2.5734252702701492,-2.604131280013031,-1.7577050771846716,0.3118258109451929,1.3185812953513028,-1.9945212356713156,-2.4558207190517973,1.0
1.0,-0.14577619867591915,-0.5057730627382718,-0.11451935135048877,-0.21079960021581912,-0.2957278147488657,-0.16396571731450077,-0.09790960835228618,-1.4901246306456817,-0.4843997503909029,-0.1443975824920964,-0.15662691046796878,-0.36392332536634453,1.4381186303736209,0.7686230770509512,-0.17946316788139113,-0.7591510784537099,1.5916151808062327,-0.8932047183267383,0.5465806538211836,0.8431727922857238,-0.5764163469393868,-0.6223906617315071,-0.9626242470529669,-0.46249248204965815,-1.6083441095374733,0.27317338294887883,-1.2011217088249662,-1.4632576642156534,-0.9262994755418162,-1.783832165685395,0.5579967995615362,-1.875640718406397,0.7840918124594574,0.9698177607244658,-0.5350934715379653,0.37342358657125924,1.310411538561339,-1.8757834851135569,-2.353173514985848,0.7573903484674293,-0.022499152682990596,-1.084647501100913,-1.4742732146262782,1.3249938918615731,1.0747929069490394,0.6369198474968226,1.3188026257501062,0.2916002937836555,-0.5156930977029334,0.5908017612546707,-0.12258398998298711,-1.6354496738713347,0.29110039478342375,0.2019417134755837,0.4659305746192661,-1.1917738646650278,0.4720868584148201,-0.44045405684219835,-2.3707836371128175,0.4024441868055551,-2.276633158316713,1.3224162632145795,-0.42433950902040135,0.4288912688265227,0.5996288715150434,-0.8623215562097535,-1.3287311630654934,1.2008387629277764,0.8263133507587236,-0.9294882693117357,-0.6273710254971763,-0.01631845854750408,0.26892680455265305,0.24231245351992373,0.2975344387186663,0.46291669373130595,1.5354919778351768,-0.3981598771735449,0.8142416686454036,-1.3255362749431048,1.1022083482994884,-0.8508733342940806,0.06838128303440573,-0.9259432264043498,0.5950658872884892,1.4997845284502638,0.5520786855072116,-0.020721441008747715,-2.085126197873486,-2.316949386306396,-1.238401378964762,0.4079077242468871,0.49809846713512673,-2.314970981146283,1.0
