0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,target
1.0,0.1809131009279776,-0.8825274300698459,-1.2050300304728643,-0.16396571731450077,0.2258324777241163,-1.2649139830750469,-0.5470898757813514,-0.13566387409788752,-0.054152966668124525,-1.962448637701292,0.6574810763356266,-0.44556934257141206,0.3859039387993202,-0.36392332536634453,1.232390356650008,-0.5764163469393868,-0.9314275445549041,0.5915717059903683,-1.1366371505257016,-0.6786121731997867,-1.6219761364563539,-0.44026600991206677,-0.9340958489037279,1.2876101095382657,1.0996368677698913,-0.7774553146232493,0.3906427229257463,-0.9363773834835297,-1.0160573514310143,0.5418985338407131,-0.27241982679378174,-0.14577619867591915,-1.0334755507533913,-0.7542731459207979,-0.34892382868813127,-1.5755098571423343,-1.89327627442945,-2.3048908048201833,-0.921556880564308,0.8745197086211287,-0.20622788223055286,-0.6223906617315071,-1.2866046372753044,1.021629846267072,0.5394794835997517,-0.8391764057574567,-1.2215732812669073,-0.7520494426587336,-2.157364573659198,-2.3083231041481547,-0.8391777328798372,0.2932826821039806,1.249047507144241,-2.3156293217136548,-2.2856325767583305,-2.384489586044824,-0.10805026291679899,0.2772233333527677,0.7547178628055287,1.4381186303736209,0.8225531078775877,0.5799031182977263,-0.8349200377940307,1.069777549303978,1.5126907243193588,1.1978213532393966,-1.4897064111230032,-0.8725890865586001,-1.1496106473511463,1.5328255664757633,1.4578997904801276,-1.2280665310320291,0.020073782837124864,-1.0080305065146897,0.24012134302195026,-1.0181091311627901,-1.414532432950886,0.4288912688265227,0.6599184092683194,-0.986736859535951,0.6900876209900221,0.26623480379598047,-0.5796471588700257,1.3100441443156288,0.9451399594074639,1.04760825328403,-0.15483829457743584,-0.2957278147488657,-0.29062741674772896,-0.003127753121280569,-0.7823048115552134,0.5146032798878718,-0.7547397916708618,-1.2205367099412494,-1.1870146286558914,-0.895498052375381,-0.2584522563988474,1.4574954505891464,-0.1704444636483498,-1.446425959810032,-0.8647673360975409,-1.0108627567356707,-0.17946316788139113,0.556386137567366,-0.06861517038594585,1.0
1.0,0.1809131009279776,-0.8031809271828323,-1.0724683723944997,-0.16396571731450077,0.7044638694923708,-2.3480397665334687,-0.5941074698241878,0.8245419466437046,-1.2633977164235615,0.019665519532141858,1.3399452148860451,0.5422131254578262,-1.1309154464334774,-0.36392332536634453,1.169372222054808,-0.436491986058072,-0.9314275445549041,0.5759928328478281,-2.0932726654773353,0.022339465325797402,-1.2177700140069327,1.0833611634634384,-2.0098906657522906,0.8087801000537231,-0.42311858041735356,-0.2987118091113907,-0.09119952791278053,-0.9363773834835297,-1.0160573514310143,0.5418985338407131,-0.27241982679378174,-0.14577619867591915,-1.0334755507533913,-2.643070018589274,-0.34892382868813127,-2.479295675369383,-0.6002900923821486,-2.3652441925272645,0.6492698876268969,-0.944975454081059,-1.3103272598984208,-0.6223906617315071,-1.2866046372753044,-2.4605506284017924,0.5394794835997517,-0.8492604199233799,0.13845628612217464,-0.952812253321902,-1.7734028847222834,-2.059903073043809,-2.124782391431619,-0.4607055305705246,-0.14710122495463557,-1.5097086115101854,-1.6275807545553074,-1.9458992202206105,0.6125371297052159,0.5789731278332602,1.0820115220201343,0.37403590050831176,1.2048793125580595,0.6835618895460841,0.730607811411843,1.0893416384951835,0.6120412104445501,1.0181203327580566,-1.4897064111230032,-0.8623215562097535,-1.1206037738743826,0.7523548487647146,-0.18956656967856486,-1.2280665310320291,0.020073782837124864,-1.0080305065146897,0.08780556573190719,-0.5676695964788482,-1.706864685446333,-0.6928243573351519,0.7210314759632065,-0.40224241714608155,0.5976649550479827,0.296860170303203,0.35609467925614524,0.3526989660128195,0.5861087506214469,0.5102111408570985,-0.15483829457743584,-0.2957278147488657,-0.3623426320779099,-0.360442269696368,-0.3233632423302315,0.6541765911281151,-0.7547397916708618,-1.2205367099412494,-1.1870146286558914,-0.895498052375381,-0.2584522563988474,-1.090779423535495,1.3829813014879218,-1.446425959810032,-0.876232054568531,-0.990544765341102,-0.17946316788139113,0.5391293576441193,-0.06861517038594585,1.0
1.0,0.1809131009279776,-0.8031809271828323,-1.2050300304728643,-0.16396571731450077,0.2258324777241163,-2.2291601073733984,-0.5941074698241878,0.8158914437541407,-1.2633977164235615,-1.9479806511521427,0.6489502746037463,0.5422131254578262,0.3859039387993202,-0.36392332536634453,1.241392947306465,-0.5764163469393868,-0.9314275445549041,0.5759928328478281,-2.0032363817171817,0.007425600676316886,-1.204296476591952,-0.44026600991206677,-1.7681390215166586,1.2990108240498024,-0.4070895756995931,-0.2987118091113907,0.3906427229257463,-0.9363773834835297,-1.0160573514310143,0.5418985338407131,-0.2269528430792515,-0.14577619867591915,-1.0334755507533913,-0.7792903230422347,-0.34892382868813127,-2.350183415622662,-0.6002900923821486,-2.172113351864604,-0.9112900389421432,-0.944975454081059,-0.20622788223055286,-0.6223906617315071,-1.2866046372753044,1.021629846267072,0.5394794835997517,-0.8391764057574567,-1.2215732812669073,-0.952812253321902,-2.1189684047655066,-2.14685008393033,-2.124782391431619,-0.4770965786721443,-0.14710122495463557,-2.3156293217136548,-1.8424548189481311,-2.2337241477927505,0.6125371297052159,0.5789731278332602,0.764945789655985,1.4381186303736209,0.8225531078775877,0.6929854142050257,0.730607811411843,1.0599955047083753,1.5012900975614498,1.1978213532393966,-1.4897064111230032,-0.8623215562097535,-1.1206037738743826,1.5328255664757633,1.4578997904801276,-1.2280665310320291,0.020073782837124864,-1.0080305065146897,0.08780556573190719,-0.5676695964788482,-1.668734391642579,-0.6928243573351519,0.7312169870790209,-0.4152311825325231,0.5976649550479827,0.296860170303203,0.35609467925614524,0.3526989660128195,0.5861087506214469,0.5102111408570985,-0.15483829457743584,-0.2957278147488657,-0.29062741674772896,-0.360442269696368,-0.3233632423302315,0.6658077003981353,-0.7547397916708618,-1.2205367099412494,-1.1870146286558914,-0.895498052375381,-0.2584522563988474,1.4686720947739036,-0.1540060957633099,-1.446425959810032,-0.8647673360975409,-1.0108627567356707,-0.17946316788139113,0.5391293576441193,-0.05014185528203736,1.0
1.0,0.1809131009279776,-0.8825274300698459,-1.0724683723944997,-0.16396571731450077,0.7044638694923708,-1.3573759401995464,-0.5627624071289635,-0.12701337120832362,-0.03884607110160001,0.03413350608129101,1.3399452148860451,-0.46124842936552696,-1.1309154464334774,-0.36392332536634453,1.1783748127112652,-0.436491986058072,-0.9314275445549041,0.5759928328478281,-2.0482545235972585,-0.6786121731997867,-1.608502599041373,1.0833611634634384,-1.997803083540509,0.8087801000537231,1.0996368677698913,-0.7774553146232493,-0.1062570982514845,-0.9363773834835297,-1.0160573514310143,0.5418985338407131,-0.27241982679378174,-0.14577619867591915,-1.0334755507533913,-2.2177780075248488,-0.34892382868813127,-1.7867844640006054,-1.89327627442945,-2.160042674323188,0.6595367292490616,0.8599637473195112,-1.2935984814489077,-0.6223906617315071,-1.2866046372753044,-2.4605506284017924,0.5394794835997517,-0.8492604199233799,0.1282304999012041,-0.7520494426587336,-1.7734028847222834,-2.2586390979272855,-1.0888097054141637,0.3096737302056003,1.262344161735659,-1.78268175528878,-2.2856325767583305,-2.384489586044824,-0.11930944092651796,0.2772233333527677,1.0820115220201343,0.38945738934693946,1.2131907517902436,0.5704795936387848,-0.8349200377940307,1.099123683090786,0.6006405836866411,1.0181203327580566,-1.4897064111230032,-0.8623215562097535,-1.1206037738743826,0.7395602468350252,-0.2035281490019436,-1.2280665310320291,0.020073782837124864,-1.0080305065146897,0.24012134302195026,-1.0181091311627901,-1.414532432950886,0.4288912688265227,0.6599184092683194,-0.986736859535951,0.701640454232777,0.26623480379598047,-0.5796471588700257,1.2971070473115367,0.9451399594074639,1.0368603110354915,-0.15483829457743584,-0.2957278147488657,-0.29062741674772896,-0.003127753121280569,-0.7823048115552134,0.5146032798878718,-0.7547397916708618,-1.2205367099412494,-1.1870146286558914,-0.895498052375381,-0.2584522563988474,-1.090779423535495,1.3829813014879218,-1.446425959810032,-0.876232054568531,-1.0108627567356707,-0.17946316788139113,0.556386137567366,-0.06861517038594585,1.0
1.0,0.1809131009279776,-0.8825274300698459,-1.2050300304728643,-0.16396571731450077,0.21495449154756505,-1.2517051320572614,-0.5314173444337392,-0.13566387409788752,-0.03884607110160001,-1.9335126646029936,0.6404194728718662,-0.46124842936552696,0.3859039387993202,-0.36392332536634453,1.241392947306465,-0.5764163469393868,-0.7230100865298322,0.5759928328478281,-1.1366371505257016,-0.6786121731997867,-1.5950290616263925,-0.44026600991206677,-0.9340958489037279,1.2990108240498024,1.0996368677698913,-0.7774553146232493,0.37558515258704234,-0.9363773834835297,-0.6635278930259054,0.47006792896514094,0.18225001035152044,-0.14577619867591915,-0.9307881291029478,-0.7792903230422347,-0.34892382868813127,-1.5755098571423343,-1.8814140158785573,-2.292820127278767,-0.921556880564308,0.8599637473195112,-0.20622788223055286,-0.6223906617315071,0.5457087602663646,1.021629846267072,0.6008836524647642,-0.6879161932686089,-1.2317990674878778,-0.5204000457396932,-2.157364573659198,-2.3083231041481547,-0.8266961342531209,0.3096737302056003,1.262344161735659,-2.3156293217136548,-2.272202947733779,-2.3707836371128175,-0.10805026291679899,0.2772233333527677,0.764945789655985,1.4381186303736209,0.8225531078775877,0.5704795936387848,-0.8349200377940307,1.069777549303978,1.5012900975614498,1.1978213532393966,-1.4481989136091273,-0.6056332974885872,-1.0045762799673281,1.5456201684054525,1.4718613698035063,-1.2280665310320291,0.09590807355515214,-1.0080305065146897,0.24012134302195026,-1.0181091311627901,-1.414532432950886,0.4128667598813559,0.6599184092683194,-0.9997256249223926,0.701640454232777,0.26623480379598047,-0.5664676963612064,1.2971070473115367,0.9553979939442072,1.04760825328403,-0.11451935135048877,-0.2957278147488657,-0.29062741674772896,-0.003127753121280569,-0.7823048115552134,0.5146032798878718,-0.5978033098318312,-1.2205367099412494,-0.5154722566574313,1.0300933439189073,-0.2584522563988474,1.4686720947739036,-0.1540060957633099,1.1634895228921929,1.0383759300868198,1.305388262245177,0.25797009867368986,0.694440376953339,-0.14250843080157982,1.0
1.0,0.1809131009279776,-0.8031809271828323,-1.0724683723944997,-0.16396571731450077,0.7044638694923708,-2.3480397665334687,-0.5784349384765757,0.8245419466437046,-1.248090820857037,0.019665519532141858,1.331414413154165,0.5422131254578262,-1.1481520303565775,-0.36392332536634453,1.1783748127112652,-0.436491986058072,-0.8480605613448753,0.5915717059903683,-2.082018130007316,0.022339465325797402,-1.2177700140069327,1.0833611634634384,-2.0098906657522906,0.8201808145652598,-0.42311858041735356,-0.3113103224143344,-0.09119952791278053,-0.9363773834835297,-0.6544886761437232,0.47006792896514094,0.13678302663699024,-0.14577619867591915,-0.8589069339476374,-2.6305614300285556,-0.2652524219095162,-2.4675581972105904,-0.5884278338312559,-2.377314870068681,0.6492698876268969,-0.944975454081059,-1.3103272598984208,-0.6223906617315071,0.5457087602663646,-2.4472598632313005,0.6008836524647642,-0.7181682357663784,0.14868207234314518,-0.9682555464498381,-1.7734028847222834,-2.0474820714885915,-2.1123007928049025,-0.4443144824689049,-0.1338045703632177,-1.5227073326424996,-1.614151125530756,-1.9458992202206105,0.6237963077149349,0.5685679625063466,1.0820115220201343,0.37403590050831176,1.2131907517902436,0.6835618895460841,0.7200299205388303,1.0893416384951835,0.6006405836866411,1.0181203327580566,-1.4481989136091273,-0.5953657671397405,-0.9755694064905646,0.7651494506944039,-0.17560499035518612,-1.2280665310320291,0.0579909281961385,-1.0080305065146897,0.1030371434609115,-0.5544213748704969,-1.6814444895771636,-0.7088488662803187,0.7210314759632065,-0.3762648863731985,0.5861121218052278,0.296860170303203,0.36927414176496454,0.3397618690087275,0.5758507160847035,0.5102111408570985,-0.11451935135048877,-0.2957278147488657,-0.3623426320779099,-0.3902184794109586,-0.33686152377802514,0.6425454818580948,-0.6120702627262885,-1.2205367099412494,-0.50148179057413,1.0300933439189073,-0.2584522563988474,-1.0684261351659807,1.3912004854304416,1.1634895228921929,1.0269112116158299,1.285070270850608,0.195479632022964,0.694440376953339,-0.14250843080157982,1.0
1.0,0.1809131009279776,-0.7918457124846875,-1.2050300304728643,-0.16396571731450077,0.23671046390066755,-2.2291601073733984,-0.5784349384765757,0.8245419466437046,-1.248090820857037,-1.9335126646029936,0.6318886711399859,0.5265340386637113,0.4031405227224202,-0.36392332536634453,1.2503955379629224,-0.5764163469393868,-0.8619550585465467,0.5759928328478281,-1.9919818462471623,0.022339465325797402,-1.204296476591952,-0.4553514274702401,-1.7802266037284402,1.2990108240498024,-0.42311858041735356,-0.3113103224143344,0.4057002932644503,-0.9363773834835297,-0.5640965073219003,0.43415262652735487,0.13678302663699024,-0.14577619867591915,-0.8999819026078149,-0.791798911602953,-0.34892382868813127,-2.338445937463869,-0.5884278338312559,-2.160042674323188,-0.921556880564308,-0.944975454081059,-0.1894991037810397,-0.6223906617315071,0.6103786448854823,1.034920611437564,0.6008836524647642,-0.7887563349278408,-1.2215732812669073,-0.9682555464498381,-2.1317671277300705,-2.134429082375113,-2.1123007928049025,-0.4443144824689049,-0.1338045703632177,-2.302630600581341,-1.8290251899235797,-2.2337241477927505,0.6125371297052159,0.5685679625063466,0.764945789655985,1.4381186303736209,0.8225531078775877,0.6835618895460841,0.7200299205388303,1.0599955047083753,1.5126907243193588,1.1978213532393966,-1.4620347461137526,-0.4824229333024273,-1.0045762799673281,1.5456201684054525,1.4718613698035063,-1.2280665310320291,0.11486664623465896,-1.0080305065146897,0.1030371434609115,-0.5544213748704969,-1.6560242937079943,-0.7088488662803187,0.7210314759632065,-0.38925365175964,0.5861121218052278,0.296860170303203,0.36927414176496454,0.3526989660128195,0.5861087506214469,0.5102111408570985,-0.11451935135048877,-0.2957278147488657,-0.3623426320779099,-0.3753303745536633,-0.3233632423302315,0.6541765911281151,-0.6120702627262885,-1.2205367099412494,-0.41753899407432254,1.0683501266267408,-0.2584522563988474,1.4798487389586608,-0.13756772787826999,1.1634895228921929,0.9925170562028593,1.285070270850608,0.25797009867368986,0.694440376953339,-0.08708848548985434,1.0
1.0,0.1809131009279776,-0.8938626447679908,-1.0724683723944997,-0.16396571731450077,0.7044638694923708,-1.3441670891817608,-0.5470898757813514,-0.12701337120832362,-0.03884607110160001,0.019665519532141858,1.331414413154165,-0.46124842936552696,-1.1481520303565775,-0.36392332536634453,1.1783748127112652,-0.436491986058072,-0.7230100865298322,0.5915717059903683,-2.0482545235972585,-0.6786121731997867,-1.5815555242114117,1.0833611634634384,-1.997803083540509,0.8201808145652598,1.0996368677698913,-0.7774553146232493,-0.09119952791278053,-0.9363773834835297,-0.6635278930259054,0.47006792896514094,0.13678302663699024,-0.14577619867591915,-0.9410568712679922,-2.192760830403412,-0.2652524219095162,-1.7750469858418125,-1.8814140158785573,-2.160042674323188,0.6492698876268969,0.8599637473195112,-1.3103272598984208,-0.6223906617315071,0.5672653884727372,-2.4472598632313005,0.6008836524647642,-0.7181682357663784,0.14868207234314518,-0.5204000457396932,-1.7734028847222834,-2.2586390979272855,-1.0638465081607311,0.34245582640883965,1.262344161735659,-1.795680476421094,-2.272202947733779,-2.3707836371128175,-0.10805026291679899,0.2772233333527677,1.0820115220201343,0.3586144116696841,1.2131907517902436,0.5610560689798431,-0.8454979286670433,1.0893416384951835,0.6120412104445501,1.0181203327580566,-1.434363081104502,-0.5953657671397405,-0.9755694064905646,0.7651494506944039,-0.17560499035518612,-1.2280665310320291,0.0579909281961385,-1.0080305065146897,0.24012134302195026,-1.0181091311627901,-1.4018223350163013,0.4128667598813559,0.6599184092683194,-0.9997256249223926,0.701640454232777,0.2815474870495917,-0.5664676963612064,1.2971070473115367,0.9451399594074639,1.04760825328403,-0.11451935135048877,-0.2957278147488657,-0.3623426320779099,-0.01801585797857588,-0.7958030930030069,0.5029721706178515,-0.5978033098318312,-1.2205367099412494,-0.5154722566574313,1.0300933439189073,-0.2584522563988474,-1.0684261351659807,1.3912004854304416,1.1634895228921929,1.0269112116158299,1.305388262245177,0.25797009867368986,0.694440376953339,-0.1609817459054883,1.0
1.0,0.07022590807229977,-0.5991470626162257,-0.038487439383256265,-0.12909186501704661,0.030028726546193978,-2.3612486175512544,-0.5784349384765757,0.8418429524228324,-1.2940115075566105,-1.774364812562353,0.034732549908369506,0.44813860469313677,0.3514307709531203,-0.36392332536634453,1.5114706670001794,-0.49770889394364726,-0.9453220417565754,-1.9945212356713156,-2.0595090590672775,0.037253329975277916,-1.2581906262518747,-0.6212910206101466,-1.9494527546933826,0.979790817726774,-0.42311858041735356,-0.3113103224143344,0.13466402716777892,-0.6844296849406938,0.9273742782381754,-0.24823811979058005,0.22771699406605067,-0.14577619867591915,-1.0334755507533913,-2.5680184872249634,-0.34892382868813127,-2.4558207190517973,-0.6240146094839338,-2.341102837444432,0.8340730368258621,-0.9886433379859115,0.02797501606263124,-0.564163862402852,1.0199545808065613,0.06469475399165894,0.5394794835997517,-0.7685883065959944,0.22026257588993897,-0.9682555464498381,-2.5285275396315487,-2.2213760932616338,-2.099819194178186,-0.4443144824689049,-0.14710122495463557,-2.289631879449027,-1.8424548189481311,-2.220018198860744,0.6350554857246539,0.6101886238140007,1.051327741468765,1.3610111861804826,0.589832809376431,0.6647148402282008,0.730607811411843,0.8643546127963215,1.3416813229507243,0.791129570044785,-1.1023031009934958,0.7188781175126312,-1.1206037738743826,1.0722198970069476,0.7737824036345688,0.3118258109451929,0.4750795271452885,-0.8932047183267383,0.08780556573190719,-0.5941660396955506,-1.7577050771846716,-0.6928243573351519,0.7414024981948355,-0.38925365175964,0.6207706215334926,0.296860170303203,0.35609467925614524,0.39151025702509556,0.6168828542316769,0.5209590831056372,-0.11451935135048877,-0.26355262850418915,-0.43405784740809084,-0.3157779551244821,-0.2558718350912636,0.6890699189381758,-0.16979472299811096,0.05758828123878404,0.17006058142432998,1.3106430837763534,-0.2266838189434952,1.6922049784690476,1.0542139437871234,0.9650748955522576,0.5797871912472149,1.0818903569049196,0.3829510319751416,0.6771835970300925,0.44863765252349197,1.0
1.0,0.2916002937836555,-0.44045405684219835,-1.1917738646650278,-0.16396571731450077,0.29110039478342375,-1.6083441095374733,-0.4843997503909029,0.5996288715150434,-1.783832165685395,-1.875640718406397,0.5465806538211836,-0.7591510784537099,0.4720868584148201,-0.36392332536634453,1.3224162632145795,-0.5764163469393868,0.4024441868055551,0.49809846713512673,-1.4742732146262782,-0.15662691046796878,-1.6354496738713347,-0.5156930977029334,-1.4901246306456817,1.310411538561339,0.8431727922857238,-0.46249248204965815,0.4659305746192661,-0.9262994755418162,-0.6273710254971763,0.7573903484674293,0.6369198474968226,-0.14577619867591915,0.7840918124594574,-0.9544105628922921,-0.09790960835228618,-2.314970981146283,-1.8695517573276645,-2.353173514985848,-0.9626242470529669,-0.1443975824920964,-0.12258398998298711,-0.6223906617315071,-0.42433950902040135,1.0747929069490394,-0.5350934715379653,1.3188026257501062,-1.2011217088249662,0.3135377831688525,-2.157364573659198,-2.3331651072585893,-1.4632576642156534,0.7686230770509512,0.9698177607244658,-2.276633158316713,-2.2453436896846757,-2.3707836371128175,-0.11930944092651796,0.5477576318525196,0.8263133507587236,1.4381186303736209,0.8142416686454036,0.26892680455265305,0.6036731209356909,1.069777549303978,1.5354919778351768,1.2261951985785557,0.5579967995615362,-0.8623215562097535,0.5908017612546707,1.5584147703351419,1.4997845284502638,-1.238401378964762,-1.8757834851135569,-0.8932047183267383,-1.3287311630654934,-2.316434848781211,-2.316949386306396,0.4288912688265227,0.24231245351992373,0.27317338294887883,0.8749329528741007,0.37342358657125924,-0.250160596149543,1.1547989802665246,0.22707754183542983,0.19852081564947824,-0.11451935135048877,-0.2957278147488657,-0.5057730627382718,0.22019381973814908,0.2030697341337182,0.3401366408375676,-0.9259432264043498,-1.2205367099412494,0.4918413013402587,-0.3981598771735449,-0.21079960021581912,1.5916151808062327,-0.022499152682990596,0.2019417134755837,1.3249938918615731,1.1022083482994884,-0.17946316788139113,0.2975344387186663,-1.084647501100913,1.0
